Run, Time, Lon, Lat, Alt, Azimuth, Gamma, Vmag, Alpha, Roll
2,         6.71000,        -2.99419,        -2.95327,      4262.82823,        12.13630,        -9.86807,       615.91562,         2.16415,        49.97720 
2,         6.81000,        -2.99408,        -2.95274,      4248.44633,        12.22746,        -9.87812,       611.78209,         2.18210,        49.97691 
2,         6.91000,        -2.99396,        -2.95222,      4234.15150,        12.32106,        -9.88759,       607.68325,         2.20016,        49.97643 
2,         7.01000,        -2.99385,        -2.95170,      4219.94402,        12.41699,        -9.89647,       603.61891,         2.21737,        49.97602 
2,         7.11000,        -2.99374,        -2.95118,      4205.82415,        12.51512,        -9.90479,       599.58892,         2.23371,        49.97566 
2,         7.21000,        -2.99362,        -2.95067,      4191.79207,        12.61534,        -9.91259,       595.59312,         2.24956,        49.97527 
2,         7.31000,        -2.99351,        -2.95016,      4177.84790,        12.71760,        -9.91988,       591.63135,         2.26485,        49.97489 
2,         7.41000,        -2.99339,        -2.94966,      4163.99172,        12.82180,        -9.92672,       587.70343,         2.27955,        49.97455 
2,         7.51000,        -2.99328,        -2.94915,      4150.22354,        12.92786,        -9.93311,       583.80918,         2.29376,        49.97421 
2,         7.61000,        -2.99317,        -2.94866,      4136.54331,        13.03573,        -9.93910,       579.94844,         2.30753,        49.97387 
2,         7.71000,        -2.99305,        -2.94816,      4122.95096,        13.14534,        -9.94471,       576.12101,         2.32088,        49.97354 
2,         7.81000,        -2.99294,        -2.94767,      4109.44636,        13.25662,        -9.94996,       572.32671,         2.33383,        49.97323 
2,         7.91000,        -2.99282,        -2.94718,      4096.02933,        13.36952,        -9.95487,       568.56535,         2.34643,        49.97291 
2,         8.01000,        -2.99271,        -2.94670,      4082.69967,        13.48398,        -9.95948,       564.83673,         2.35872,        49.97261 
2,         8.11000,        -2.99259,        -2.94622,      4069.45713,        13.59997,        -9.96379,       561.14065,         2.37072,        49.97231 
2,         8.21000,        -2.99248,        -2.94574,      4056.30144,        13.71743,        -9.96784,       557.47691,         2.38247,        49.97202 
2,         8.31000,        -2.99236,        -2.94527,      4043.23229,        13.83633,        -9.97163,       553.84530,         2.39398,        49.97173 
2,         8.41000,        -2.99225,        -2.94479,      4030.24935,        13.95664,        -9.97519,       550.24561,         2.40529,        49.97145 
2,         8.51000,        -2.99213,        -2.94433,      4017.35226,        14.07830,        -9.97854,       546.67762,         2.41643,        49.97117 
2,         8.61000,        -2.99201,        -2.94386,      4004.54064,        14.20131,        -9.98168,       543.14111,         2.42741,        49.97089 
