Run, Time, Lon, Lat, Alt, Azimuth, Gamma, Vmag, Alpha, Roll
0,         9.97000,        -2.99485,        -2.95874,     14035.30669,        16.29386,       -19.13449,       462.42720,        -8.34306,       -50.04826 
0,         9.98000,        -2.99484,        -2.95871,     14033.33208,        16.31300,       -19.15801,       462.40913,        -8.34126,       -50.04830 
0,         9.99000,        -2.99483,        -2.95867,     14031.35556,        16.33216,       -19.18154,       462.39111,        -8.33945,       -50.04834 
0,        10.00000,        -2.99482,        -2.95864,     14029.37714,        16.35131,       -19.20508,       462.37311,        -8.33764,       -50.04839 
0,        10.01000,        -2.99481,        -2.95860,     14027.39682,        16.37047,       -19.22862,       462.35516,        -8.33583,       -50.04843 
0,        10.02000,        -2.99480,        -2.95856,     14025.41459,        16.38963,       -19.25218,       462.33724,        -8.33402,       -50.04847 
0,        10.03000,        -2.99479,        -2.95853,     14023.43046,        16.40880,       -19.27575,       462.31936,        -8.33220,       -50.04852 
0,        10.04000,        -2.99478,        -2.95849,     14021.44442,        16.42797,       -19.29932,       462.30151,        -8.33037,       -50.04856 
0,        10.05000,        -2.99476,        -2.95845,     14019.45648,        16.44714,       -19.32291,       462.28371,        -8.32855,       -50.04860 
0,        10.06000,        -2.99475,        -2.95842,     14017.46664,        16.46632,       -19.34650,       462.26593,        -8.32671,       -50.04864 
0,        10.07000,        -2.99474,        -2.95838,     14015.47490,        16.48550,       -19.37010,       462.24820,        -8.32488,       -50.04869 
0,        10.08000,        -2.99473,        -2.95835,     14013.48126,        16.50469,       -19.39371,       462.23050,        -8.32304,       -50.04873 
0,        10.09000,        -2.99472,        -2.95831,     14011.48571,        16.52388,       -19.41734,       462.21283,        -8.32120,       -50.04877 
0,        10.10000,        -2.99471,        -2.95827,     14009.48827,        16.54307,       -19.44097,       462.19521,        -8.31935,       -50.04882 
0,        10.11000,        -2.99470,        -2.95824,     14007.48893,        16.56227,       -19.46461,       462.17762,        -8.31750,       -50.04886 
0,        10.12000,        -2.99469,        -2.95820,     14005.48769,        16.58147,       -19.48826,       462.16006,        -8.31565,       -50.04890 
0,        10.13000,        -2.99468,        -2.95817,     14003.48455,        16.60068,       -19.51192,       462.14254,        -8.31379,       -50.04895 
0,        10.14000,        -2.99467,        -2.95813,     14001.47951,        16.61989,       -19.53559,       462.12506,        -8.31193,       -50.04899 
0,        10.15000,        -2.99466,        -2.95809,     13999.47257,        16.63910,       -19.55926,       462.10762,        -8.31006,       -50.04903 
0,        10.16000,        -2.99465,        -2.95806,     13997.46374,        16.65832,       -19.58295,       462.09021,        -8.30819,       -50.04908 
0,        10.17000,        -2.99464,        -2.95802,     13995.45301,        16.67754,       -19.60665,       462.07283,        -8.30632,       -50.04912 
0,        10.18000,        -2.99463,        -2.95799,     13993.44039,        16.69676,       -19.63035,       462.05550,        -8.30444,       -50.04916 
0,        10.19000,        -2.99462,        -2.95795,     13991.42587,        16.71599,       -19.65407,       462.03819,        -8.30256,       -50.04921 
0,        10.20000,        -2.99460,        -2.95791,     13989.40946,        16.73523,       -19.67779,       462.02093,        -8.30067,       -50.04925 
0,        10.21000,        -2.99459,        -2.95788,     13987.39115,        16.75447,       -19.70153,       462.00370,        -8.29879,       -50.04929 
0,        10.22000,        -2.99458,        -2.95784,     13985.37094,        16.77371,       -19.72527,       461.98651,        -8.29689,       -50.04933 
0,        10.23000,        -2.99457,        -2.95781,     13983.34885,        16.79295,       -19.74903,       461.96935,        -8.29500,       -50.04938 
0,        10.24000,        -2.99456,        -2.95777,     13981.32486,        16.81220,       -19.77279,       461.95223,        -8.29310,       -50.04942 
0,        10.25000,        -2.99455,        -2.95773,     13979.29898,        16.83146,       -19.79656,       461.93514,        -8.29119,       -50.04946 
0,        10.26000,        -2.99454,        -2.95770,     13977.27120,        16.85071,       -19.82034,       461.91810,        -8.28929,       -50.04951 
0,        10.27000,        -2.99453,        -2.95766,     13975.24154,        16.86997,       -19.84413,       461.90108,        -8.28738,       -50.04955 
0,        10.28000,        -2.99452,        -2.95763,     13973.20998,        16.88924,       -19.86794,       461.88411,        -8.28546,       -50.04959 
0,        10.29000,        -2.99451,        -2.95759,     13971.17654,        16.90851,       -19.89175,       461.86716,        -8.28354,       -50.04964 
0,        10.30000,        -2.99450,        -2.95756,     13969.14120,        16.92778,       -19.91557,       461.85026,        -8.28162,       -50.04968 
0,        10.31000,        -2.99449,        -2.95752,     13967.10398,        16.94706,       -19.93939,       461.83339,        -8.27969,       -50.04972 
0,        10.32000,        -2.99447,        -2.95748,     13965.06487,        16.96634,       -19.96323,       461.81656,        -8.27776,       -50.04977 
0,        10.33000,        -2.99446,        -2.95745,     13963.02387,        16.98563,       -19.98708,       461.79976,        -8.27583,       -50.04981 
0,        10.34000,        -2.99445,        -2.95741,     13960.98098,        17.00492,       -20.01094,       461.78299,        -8.27389,       -50.04985 
0,        10.35000,        -2.99444,        -2.95738,     13958.93620,        17.02421,       -20.03481,       461.76627,        -8.27195,       -50.04990 
0,        10.36000,        -2.99443,        -2.95734,     13956.88954,        17.04351,       -20.05868,       461.74958,        -8.27001,       -50.04994 
0,        10.37000,        -2.99442,        -2.95731,     13954.84099,        17.06281,       -20.08257,       461.73292,        -8.26806,       -50.04998 
0,        10.38000,        -2.99441,        -2.95727,     13952.79055,        17.08211,       -20.10647,       461.71630,        -8.26611,       -50.05003 
0,        10.39000,        -2.99440,        -2.95723,     13950.73823,        17.10142,       -20.13037,       461.69972,        -8.26415,       -50.05007 
0,        10.40000,        -2.99439,        -2.95720,     13948.68403,        17.12074,       -20.15429,       461.68317,        -8.26219,       -50.05011 
0,        10.41000,        -2.99438,        -2.95716,     13946.62794,        17.14006,       -20.17821,       461.66666,        -8.26023,       -50.05016 
0,        10.42000,        -2.99437,        -2.95713,     13944.56997,        17.15938,       -20.20214,       461.65018,        -8.25826,       -50.05020 
0,        10.43000,        -2.99435,        -2.95709,     13942.51012,        17.17870,       -20.22609,       461.63374,        -8.25629,       -50.05024 
0,        10.44000,        -2.99434,        -2.95706,     13940.44838,        17.19803,       -20.25004,       461.61734,        -8.25432,       -50.05028 
0,        10.45000,        -2.99433,        -2.95702,     13938.38476,        17.21737,       -20.27400,       461.60097,        -8.25234,       -50.05033 
